	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129
16:21205884	0.110355263477786	0.110372049722592	0.110400031767467	0.110439217069276	0.110489616070766	0.110551242203702	0.11062411189289	0.110708244561105	0.110803662634901	0.110910391551312	0.111028459765449	0.111157898758971	0.11129874304945	0.111451030200607	0.111614800833436	0.111790098638193	0.111976970387258	0.112175465948864	0.112385638301687	0.112607543550291	0.112841240941423	0.113086792881156	0.113344264952863	0.113613725936035	0.113895247825905	0.114188905853903	0.114494778508906	0.114812947559295	0.115143498075785	0.115486518455046	0.115842100444075	0.116210339165325	0.116591333142569	0.116985184327489	0.11739199812697	0.117811883431084	0.118244952641748	0.118691321702035	0.11915111012612	0.119624441029834	0.120111441161811	0.120612240935197	0.121126974459898	0.121655779575337	0.1221987978837	0.122756174783621	0.123328059504292	0.123914605139956	0.124515968684741	0.125132311067801	0.125763797188727	0.12641059595317	0.127072880308647	0.127750827280464	0.128444618007721	0.129154437779329	0.129880476069991	0.130622926576086	0.131381987251385	0.13215786034254	0.132950752424271	0.133760874434173	0.134588441707076	0.13543367400886	0.136296795569654	0.137178035116317	0.138077625904108	0.138995805747455	0.1399328170497	0.140888906831727	0.141864326759353	0.142859333169356	0.143874187094025	0.144909154284089	0.145964505229902	0.147040515180725	0.148137464161968	0.149255636990235	0.150395323285998	0.151556817483747	0.152740418839432	0.153946431435006	0.1551751641799	0.156426930809206	0.157702049878381	0.159000844754257	0.160323643602119	0.161670779368645	0.163042589760453	0.164439417218018	0.165861608884698	0.167309516570611	0.168783496711089	0.17028391031943	0.171811122933655	0.173365504556977	0.174947429591671	0.176557276766036	0.17819542905411	0.179862273587827	0.181558201561255	0.183283608126576	0.185038892281447	0.186824456747379	0.188640707838749	0.190488055322087	0.192366912265226	0.194277694875932	0.196220822329623	0.198196716585742	0.200205802192414	0.202248506078931	0.204325257335678	0.206436486981062	0.208582627715022	0.210764113658703	0.212981380079867	0.215234863103619	0.217524999408023	0.219852225904202	0.222216979400514	0.224619696250379	0.227060811983398	0.229540760919344	0.232059975764686	0.234618887191266	0.237217923396796	0.239857509646862	0.242538067798123
16:21205900	0.121411813797697	0.149186603106737	0.167744713439951	0.181999087915865	0.193691455547416	0.203661863006914	0.21238582470844	0.220160961614832	0.227186965017895	0.233604854606443	0.239518211487843	0.245005529569228	0.250127821432564	0.254933521709782	0.259461769857554	0.263744678672831	0.267808944760126	0.271677018720106	0.275367972818432	0.278898155900434	0.282281695582487	0.285530888797474	0.288656509382623	0.29166805311571	0.294573934956127	0.297381649322776	0.300097901469102	0.302728716028349	0.305279527357528	0.307755255245032	0.310160368754555	0.312498940381392	0.314774692243368	0.31699103568026	0.31915110536563	0.321257788824298	0.323313752082784	0.32532146204865	0.32728320610972	0.329201109359961	0.331077149790695	0.332913171730536	0.334710897772228	0.336471939387456	0.338197806400075	0.33988991546282	0.341549597661386	0.343178105352118	0.34477661832468	0.346346249368561	0.347888049311703	0.349403011590523	0.35089207640297	0.352356134489694	0.353796030582802	0.355212566556862	0.356606504312635	0.357978568420442	0.359329448546939	0.360659801686365	0.361970254214973	0.36326140378528	0.36453382107498	0.365788051403762	0.367024616229893	0.368244014537196	0.369446724121964	0.370633202788399	0.371803889460304	0.372959205216012	0.374099554252856	0.375225324786888	0.376336889893027	0.377434608290322	0.378518825076606	0.37958987241642	0.380648070185755	0.381693726576829	0.382727138665859	0.383748592946525	0.38475836583159	0.385756724124951	0.38674392546619	0.387720218749538	0.388685844519009	0.389641035341319	0.390586016158078	0.391521004618632	0.392446211394819	0.393361840478815	0.394268089465151	0.395165149817908	0.396053207124012	0.396932441333509	0.397803026987589	0.39866513343514	0.399518925038494	0.400364561369017	0.401202197393148	0.402031983649435	0.402854066417094	0.403668587876566	0.404475686262545	0.405275496009877	0.40606814789274	0.40685376915747	0.407632483649379	0.408404411933895	0.409169671412323	0.409928376432506	0.41068063839467	0.411426565852695	0.412166264611038	0.412899837817556	0.413627386052409	0.414349007413262	0.415064797596955	0.415774849977829	0.416479255682857	0.417178103663758	0.417871480766205	0.418559471796309	0.419242159584464	0.419919625046718	0.420591947243753	0.421259203437602	0.421921469146209	0.422578818195914	0.423231322771975
16:21205921	0.0777357299025473	0.0947047083454133	0.106107362336481	0.11491630699941	0.122181156348389	0.128407310487101	0.133880668680322	0.138780153446007	0.143225840498634	0.147302562467757	0.15107266608423	0.154583429768761	0.157871630121287	0.160966485503182	0.163891626724208	0.166666458962035	0.169307128758696	0.171827226796024	0.174238309117393	0.176550290657537	0.178771747098925	0.18091014970118	0.182972050317192	0.18496322884095	0.186888811942919	0.188753369594431	0.190560994219665	0.192315366121551	0.194019807961053	0.195677330431103	0.197290670790882	0.198862325568109	0.200394578464466	0.201889524290159	0.203349089591451	0.204775050508461	0.206169048300872	0.207532602900182	0.208867124784104	0.210173925418059	0.211454226467791	0.21270916795384	0.213939815491455	0.215147166737162	0.21633215714479	0.217495665118471	0.218638516637372	0.219761489416315	0.220865316657423	0.22195069044047	0.223018264793158	0.224068658477175	0.225102457521243	0.226120217528425	0.227122465781575	0.228109703167913	0.229082405941164	0.230041027337578	0.230985999060207	0.231917732644234	0.232836620714671	0.233743038146528	0.234637343136453	0.235519878193878	0.236390971058877	0.237250935553176	0.238100072370127	0.238938669808851	0.239767004457252	0.240585341828157	0.241393936952398	0.242193034932321	0.242982871458876	0.243763673295134	0.24453565872883	0.245299037996318	0.246054013680069	0.246800781081697	0.247539528572307	0.248270437921811	0.248993684608717	0.249709438111781	0.250417862184777	0.25111911511557	0.251813349970542	0.252500714825382	0.253181352983131	0.253855403180334	0.254522999782069	0.255184272966572	0.255839348900126	0.256488349902814	0.257131394605724	0.257768598100122	0.258400072079086	0.259025924972061	0.259646262072746	0.260261185660728	0.260870795117212	0.261475187035192	0.262074455324392	0.262668691311269	0.263257983834346	0.263842419335157	0.264422081945025	0.264997053567913	0.265567413959564	0.266133240803111	0.266694609781372	0.267251594645979	0.267804267283521	0.268352697778854	0.268896954475723	0.269437104034825	0.269973211489453	0.27050534029884	0.271033552399308	0.27155790825334	0.272078466896674	0.272595285983511	0.27310842182993	0.273617929455591	0.274123862623823	0.274626273880141	0.275125214589304	0.275620734970944	0.276112884133862	0.276601710109026	0.277087259881351
16:21205924	0.261999669818513	0.297205939191402	0.319017172706877	0.334995615622285	0.347657740339798	0.358166782051767	0.367160112943311	0.375026216041293	0.382019964675054	0.388317880332077	0.394047413345481	0.399303672725318	0.404159564850058	0.408672236089781	0.412887329757044	0.416841892488845	0.420566414619264	0.424086297409891	0.42742293044619	0.430594497467838	0.433616588993072	0.436502674889376	0.439264473706097	0.441912244751522	0.444455021564094	0.4469008003707	0.449256693578522	0.451529055821107	0.453723588254878	0.45584542546729	0.457899208369193	0.459889145703689	0.461819066243786	0.463692463323363	0.465512533016408	0.467282207023304	0.469004181122354	0.470680939886477	0.472314778239258	0.473907820323995	0.475462036078514	0.476979255843031	0.478461183275098	0.479909406802051	0.481325409805603	0.482710579703588	0.484066216069327	0.485393537908627	0.48669369019729	0.487967749767635	0.489216730620405	0.490441588728165	0.491643226387586	0.492822496170578	0.4939802045179	0.495117115013413	0.4962339513725	0.497331400174091	0.498410113362301	0.499470710540617	0.500513781078976	0.501539886051763	0.502549560022786	0.503543312691496	0.504521630413235	0.505484977604897	0.506433798046236	0.507368516085983	0.508289537761029	0.509197251836072	0.510092030770446	0.510974231618151	0.51184419686658	0.512702255218857	0.51354872232431	0.514383901461136	0.515208084174975	0.516021550876766	0.51682457140297	0.517617405540965	0.518400303522176	0.51917350648531	0.519937246911822	0.520691749035604	0.521437229228709	0.522173896364754	0.52290195216157	0.523621591504464	0.524333002751441	0.525036368021537	0.525731863467409	0.526419659533185	0.52709992119852	0.527772808209747	0.528438475298916	0.529097072391498	0.529748744803426	0.530393633428143	0.531031874914254	0.531663601834335	0.532288942845433	0.532908022841741	0.533520963099896	0.534127881417331	0.534728892244069	0.535324106808335	0.53591363323633	0.536497576666485	0.537076039358499	0.537649120797453	0.538216917793251	0.538779524575648	0.539337032885093	0.539889532059605	0.540437109117898	0.540979848838931	0.541517833838086	0.542051144640125	0.542579859749099	0.543104055715364	0.543623807199832	0.544139187035612	0.544650266287146	0.545157114306982	0.54565979879028	0.546158385827172	0.546652939953063	0.547143524196982	0.547630200128065
16:28564540	0.00315451237749111	0.00325060955334395	0.0033496243391324	0.00345164470821549	0.00355676124896303	0.00366506724015817	0.00377665872842909	0.00389163460775512	0.00401009670109328	0.00413214984417127	0.00425790197149332	0.00438746420460581	0.00452095094266933	0.00465847995538444	0.004800172478318	0.00494615331067735	0.00509655091557912	0.00525149752285954	0.00541112923447276	0.00557558613252316	0.00574501238997724	0.0059195563841001	0.00609937081266053	0.0062846128129481	0.0064754440836443	0.00667203100958874	0.00687454478947997	0.00708316156654887	0.00729806256224064	0.00751943421293979	0.00774746830976967	0.0079823621414964	0.00822431864056342	0.00847354653228067	0.00873026048718854	0.00899468127661328	0.00926703593142679	0.00954755790401895	0.00983648723348649	0.0101340707140367	0.0104405620665997	0.0107562221136354	0.0110813189571175	0.0114161281596665	0.0117609329287999	0.0121160243042569	0.0124817013483478	0.0128582713392688	0.0132460499673131	0.0136453615338991	0.0140565391533241	0.0144799249571412	0.0149158703010446	0.0153647359741336	0.0158268924104116	0.0163027199023637	0.0167926088164356	0.0172969598102239	0.0178161840511671	0.0183507034365086	0.0189009508142823	0.0194673702050498	0.0200504170240973	0.0206505583037742	0.0212682729156317	0.0219040517919952	0.0225583981465726	0.0232318276936767	0.0239248688656059	0.024638063027698	0.0253719646905372	0.0261271417187629	0.0269041755358886	0.0277036613245065	0.0285262082212102	0.029372439505532	0.030242992782144	0.0311385201555356	0.0320596883963279	0.0330071790983452	0.0339816888255136	0.0349839292476061	0.0360146272638074	0.0370745251130168	0.0381643804697544	0.0392849665244862	0.0404370720471242	0.0416215014324049	0.0428390747257926	0.0440906276284981	0.0453770114801451	0.0466990932175601	0.0480577553081067	0.0494538956559254	0.0508884274793874	0.0523622791580142	0.0538763940470635	0.0554317302579292	0.0570292604024534	0.0586699712992052	0.0603548636397325	0.0620849516127584	0.0638612624842547	0.065684836131296	0.0675567245275713	0.0694779911784135	0.0714497105031902	0.0734729671628994	0.0755488553308136	0.0776784779040291	0.0798629456538014	0.0821033763125781	0.0844008935956881	0.0867566261557025	0.0891717064675532	0.0916472696425805	0.094184452169785	0.0967843905826698	0.099448220050202	0.102177072890566	0.104972077006561	0.107834354241678	0.110765018656115	0.113765174722208	0.116835915439021	0.119978320366116	0.123193453576822	0.126482361531635	0.129846070872755
16:28564567	0.00621923194792499	0.00636760235382596	0.00651948916831019	0.00667497461023573	0.00683414276678356	0.00699707963329536	0.00716387315383251	0.00733461326246247	0.00750939192527908	0.00768830318316225	0.00787144319528269	0.00805891028335658	0.00825080497665484	0.00844723005777091	0.00864829060915082	0.00885409406038829	0.00906475023628763	0.00928037140569584	0.00950107233110521	0.00972697031902678	0.00995818527113428	0.0101948397361771	0.0104370589626607	0.0106849709522905	0.0109387065141767	0.0111983993197931	0.0114641859586859	0.0117362059949228	0.0120146020242762	0.0122995197321286	0.0125911079520907	0.0128895187253173	0.0131949073605101	0.0135074324945874	0.0138272561540072	0.014154543816721	0.0144894644747398	0.0148321906972874	0.0151828986945162	0.0155417683817586	0.0159089834442836	0.0162847314025275	0.016669203677763	0.0170625956581703	0.0174651067652707	0.0178769405206788	0.0182983046131288	0.0187294109657259	0.0191704758033697	0.0196217197202965	0.0200833677476786	0.0205556494212216	0.0210387988486897	0.0215330547772923	0.0220386606608543	0.022555864726694	0.023084920042124	0.0236260845804886	0.0241796212866443	0.0247457981417869	0.0253248882275223	0.0259171697890741	0.0265229262975144	0.0271424465108996	0.0277760245341858	0.0284239598777956	0.0290865575146973	0.0297641279358557	0.0304569872039042	0.0311654570048831	0.0318898646978805	0.0326305433624072	0.033387831843328	0.0341620747931657	0.0349536227115859	0.0357628319818644	0.0365900649041286	0.0374356897251602	0.0383000806645342	0.0391836179368659	0.040086687769924	0.0410096824183651	0.0419530001728314	0.0429170453641498	0.0439022283623579	0.0449089655702765	0.0459376794113393	0.0469887983113812	0.0480627566740792	0.049159994849731	0.0502809590970475	0.0514261015376301	0.0525958801027912	0.0537907584723734	0.0550112060052115	0.0562576976608776	0.0575307139123392	0.0588307406491567	0.0601582690708398	0.0615137955699748	0.062897821604733	0.0643108535603626	0.0657534025992658	0.0672259844992565	0.0687291194795937	0.0702633320143839	0.071829150632944	0.073427107706717	0.0750577392223356	0.0767215845404282	0.078419186139768	0.0801510893463702	0.0819178420471471	0.0837199943877414	0.0855580984541639	0.0874327079378753	0.0893443777839637	0.0912936638220815	0.0932811223798259	0.0953073098782607	0.0973727824093009	0.0994780952947014	0.101623802626417	0.103810456788129	0.106038607957756	0.108308803590808	0.110621587884476	0.112977501222367	0.115377079599868
16:30499417	0.0654059277791793	0.0661066157628007	0.0668142735211693	0.067528958845527	0.0682507297572963	0.0689796445031374	0.0697157615498428	0.0704591395790675	0.0712098374818927	0.0719679143532203	0.0727334294859952	0.0735064423652546	0.0742870126619994	0.0750752002268883	0.0758710650837498	0.0766746674229109	0.0774860675943398	0.0783053261006011	0.0791325035896191	0.0799676608472502	0.0808108587896582	0.0816621584554943	0.0825216209978765	0.0833893076761671	0.0842652798475479	0.0851495989583877	0.0860423265354034	0.0869435241766102	0.0878532535420602	0.0887715763443672	0.0896985543390154	0.0906342493144508	0.0915787230819531	0.0925320374652866	0.0934942542901275	0.0944654353732685	0.0954456425115952	0.0964349374708372	0.0974333819740884	0.098441037690099	0.0994579662213341	0.100484229091802	0.101519887734645	0.102565003479501	0.103619637539624	0.104683850998771	0.105757704797853	0.106841259721342	0.107934576383448	0.109037715214051	0.110150736444397	0.111273700092553	0.112406665948624	0.113549693559729	0.114702842214739	0.115866170928779	0.117039738427483	0.118223603131023	0.119417823137889	0.120622456208443	0.121837559748231	0.123063190791063	0.12429940598186	0.125546261559271	0.12680381333806	0.12807211669126	0.129351226532113	0.13064119729577	0.131942082920786	0.133253936830384	0.134576811913506	0.135910760505658	0.13725583436953	0.138612084675425	0.139979561981472	0.141358316213648	0.142748396645595	0.144149851878256	0.145562729819312	0.146987077662446	0.148422941866422	0.149870368133991	0.151329401390635	0.152800085763138	0.15428246455801	0.155776580239752	0.157282474408981	0.158800187780409	0.160329760160703	0.161871230426201	0.163424636500527	0.164990015332079	0.166567402871431	0.168156834048621	0.16975834275036	0.171371961797167	0.172997722920417	0.174635656739342	0.176285792737969	0.177948159242019	0.179622783395767	0.181309691138878	0.183008907183233	0.184720454989741	0.186444356745161	0.188180633338945	0.189929304340098	0.191690387974083	0.193463901099774	0.195249859186472	0.197048276290988	0.198859165034816	0.200682536581401	0.202518400613521	0.204366765310784	0.206227637327263	0.208101021769282	0.209986922173363	0.21188534048434	0.213796277033672	0.215719730517952	0.217655697977634	0.219604174775988	0.221565154578302	0.223538629331341	0.22552458924308	0.227523022762725	0.229533916561032	0.231557255510954
16:92694843	0.145404318141867	0.170234877510051	0.186261147147751	0.198321705254825	0.208074826973345	0.216302851166142	0.223441360752338	0.22975939896148	0.235435505295592	0.240594581349845	0.245327620316053	0.249703079137455	0.253773825058863	0.257581581737272	0.26115988653443	0.264536122005857	0.267732950254887	0.270769349920374	0.273661381495131	0.276422762475319	0.279065306592466	0.281599264090542	0.284033588757561	0.286376149928874	0.288633902588094	0.290813025167614	0.292919032170465	0.294956866962749	0.296930978801389	0.298845387219048	0.300703736187674	0.302509339956171	0.304265222058643	0.30597414868406	0.307638657362013	0.309261081735305	0.310843573045603	0.312388118844188	0.313896559348826	0.315370601794879	0.316811833069978	0.318221730873861	0.319601673606141	0.320952949152821	0.322276762716154	0.3235742438107	0.324846452530327	0.32609438517587	0.327318979320444	0.328521118378821	0.329701635738245	0.330861318500465	0.332000910878241	0.333121117284097	0.334222605144304	0.335306007467043	0.33637192519017	0.337420929330992	0.338453562957845	0.339470343000966	0.34047176191821	0.341458289229387	0.342430372931531	0.343388440806047	0.344332901627553	0.34526414628318	0.34618254881021	0.347088467359129	0.347982245088457	0.348864210997105	0.349734680699425	0.350593957147662	0.351442331306038	0.352280082780321	0.353107480406368	0.353924782800839	0.354732238876953	0.355530088327936	0.356318562080572	0.357097882721051	0.357868264895127	0.358629915684434	0.359383034960658	0.360127815719096	0.360864444393052	0.361593101150371	0.362313960173319	0.363027189922926	0.363732953388821	0.3644314083255	0.365122707475914	0.365806998783187	0.366484425591205	0.367155126834783	0.367819237220061	0.368476887395705	0.369128204115501	0.369773310392832	0.370412325647539	0.371045365845606	0.371672543632089	0.372293968457675	0.372909746699243	0.373519981774762	0.374124774252837	0.374724221957214	0.375318420066508	0.375907461209424	0.376491435555705	0.377070430903049	0.377644532760188	0.37821382442636	0.378778387067327	0.379338299788149	0.37989363970286	0.380444482001209	0.380990900012617	0.381532965267485	0.382070747555985	0.382604314984452	0.383133734029511	0.383659069590023	0.384180385036977	0.384697742261411	0.38521120172046	0.385720822481624	0.386226662265325	0.386728777485843	0.387227223290705
16:92695687	0.0526151277667757	0.0532900741447689	0.0539731854646182	0.054664547785786	0.0553642477465261	0.0560723725587907	0.056789010002827	0.0575142484214551	0.0582481767140182	0.0589908843300019	0.0597424612623106	0.0605029980401972	0.0612725857218371	0.062051315886539	0.0628392806265851	0.0636365725386941	0.0644432847150973	0.0652595107342226	0.0660853446509767	0.0669208809866194	0.0677662147182209	0.0686214412676958	0.0694866564904046	0.0703619566633164	0.0712474384727242	0.0721431990015052	0.0730493357159191	0.0739659464519355	0.0748931294010843	0.0758309830958198	0.0767796063943933	0.0777390984652239	0.0787095587707627	0.0796910870508413	0.0806837833054981	0.0816877477772754	0.0827030809329799	0.0837298834448994	0.0847682561714699	0.0858183001373852	0.0868801165131432	0.0879538065940224	0.0890394717784824	0.0901372135459817	0.0912471334342084	0.0923693330157163	0.0935039138739623	0.0946509775787398	0.0958106256610023	0.0969829595870729	0.0981680807322357	0.0993660903537038	0.100577089562962	0.101801179297477	0.103038460291777	0.104289033047894	0.105552997805164	0.10683045450939	0.108121502781362	0.109426241884729	0.110744770693231	0.112077187657276	0.113423590769882	0.114784077531968	0.116158744916993	0.117547689334966	0.118951006595801	0.120368791872039	0.121801139660934	0.123248143745899	0.124709897157331	0.126186492132806	0.127678020076659	0.129184571518945	0.130706236073798	0.132243102397188	0.133795258144087	0.135362789925049	0.136945783262222	0.138544322544789	0.140158490983859	0.141788370566819	0.143434042011148	0.145095584717724	0.146773076723622	0.148466594654427	0.150176213676073	0.151902007446225	0.153644048065224	0.15540240602661	0.157177150167241	0.158968347617035	0.16077606374834	0.162600362124976	0.164441304450948	0.166298950518875	0.168173358158137	0.170064583182789	0.171972679339245	0.173897698253778	0.175839689379854	0.177798699945324	0.179774774899523	0.181767956860282	0.183778286060903	0.185805800297123	0.187850534874097	0.189912522553443	0.191991793500372	0.194088375230954	0.196202292559541	0.198333567546396	0.200482219445563	0.202648264653016	0.204831716655131	0.20703258597751	0.209250880134222	0.211486603577472	0.213739757647773	0.21601034052464	0.218298347177858	0.220603769319378	0.222926595355875	0.22526681034201	0.227624395934461	0.229999330346754	0.232391588304938	0.234801141004175	0.237227956066256
16:92695697	0.0168157088335879	0.0254686896378626	0.0324051346134525	0.0384003903223118	0.0437703833513878	0.0486828673124279	0.0532402234798723	0.0575106614811214	0.0615424703272288	0.065371399492157	0.0690248401474813	0.0725243590849401	0.0758873176120459	0.0791279507999249	0.0822581126353867	0.0852878058502337	0.0882255681956699	0.0910787601983243	0.0938537835912354	0.0965562498833901	0.0991911123683881	0.101762770861506	0.104275155780021	0.106731796359854	0.109135876536439	0.111490281123683	0.113797634283025	0.116060331807104	0.11828056839752	0.120460360858421	0.122601567932903	0.124705907360586	0.126774970620148	0.12881023573152	0.130813078422581	0.132784781909949	0.134726545499549	0.136639492177344	0.138524675332228	0.140383084729954	0.142215651838159	0.144023254587034	0.145806721637463	0.147566836217821	0.149304339581821	0.151019934132432	0.152714286250632	0.154388028862589	0.156041763774378	0.1576760637996	0.159291474702032	0.160888516972703	0.162467687458407	0.164029460856653	0.165574291090243	0.167102612573213	0.168614841378484	0.170111376316444	0.171592599932684	0.173058879432194	0.174510567536588	0.175948003280224	0.177371512750478	0.178781409776925	0.180177996573691	0.18156156433882	0.182932393814155	0.184290755808864	0.18563691168949	0.186971113839101	0.188293606087914	0.189604624117539	0.190904395840788	0.192193141758866	0.193471075297552	0.194738403123883	0.19599532544471	0.197242036288386	0.198478723770732	0.199705570346368	0.200922753046363	0.20213044370312	0.203328809163332	0.204518011489767	0.2056982081526	0.206869552210949	0.208032192485223	0.209186273720849	0.210331936743904	0.211469318609122	0.212598552740763	0.213719769066723	0.214833094146313	0.215938651292047	0.217036560685797	0.218126939489613	0.219209901951533	0.220285559506629	0.221354020873567	0.222415392146929	0.223469776885496	0.224517276196746	0.225557988817726	0.226592011192512	0.227619437546429	0.228640359957182	0.229654868423074	0.230663050928438	0.231664993506439	0.232660780299353	0.233650493616475	0.234634213989739	0.23561202022718	0.236583989464342	0.237550197213703	0.238510717412247	0.239465622467236	0.240414983300278	0.241358869389774	0.242297348811803	0.24323048827953	0.244158353181179	0.245081007616673	0.245998514432949	0.246910935258052	0.247818330534031	0.248720759548694	0.249618280466278	0.250510950357074
16:92695699	0.0164335726805767	0.024909914286976	0.0317102342685881	0.0375912072472362	0.0428612538253895	0.047684178738307	0.0521599706044748	0.0563552545724434	0.060317203770323	0.0640807453948922	0.0676726432481847	0.0711139720749831	0.0744216985201571	0.0776097351630325	0.0806896683106097	0.0836712755165649	0.0865629029027665	0.0893717462611562	0.0921040644446364	0.0947653440550156	0.0973604284179042	0.0998936199172535	0.102368762150448	0.104789306585649	0.107158367167457	0.109478765443755	0.111753068159669	0.113983618807952	0.116172564288079	0.118321877574538	0.120433377104605	0.122508743450657	0.124549533730184	0.126557194119597	0.128533070769694	0.130478419366695	0.132394413539791	0.134282152281736	0.136142666521232	0.13797692496327	0.139785839295219	0.141570268841285	0.143331024735538	0.145068873673298	0.146784541292105	0.148478715226238	0.150152047872716	0.151805158901579	0.15343863753891	0.155053044647402	0.156648914626084	0.158226757148176	0.159787058753697	0.16133028431148	0.162856878363513	0.164367266363046	0.165861855816598	0.16734103733888	0.168805185628662	0.170254660372733	0.171689807084375	0.17311095788208	0.174518432213671	0.175912537530442	0.177293569915516	0.178661814670164	0.180017546861505	0.181361031834661	0.182692525692163	0.184012275743146	0.185320520924643	0.186617492197067	0.187903412915822	0.189178499180759	0.190442960165108	0.191696998425331	0.192940810193238	0.194174585651615	0.195398509194468	0.19661275967295	0.197817510627911	0.199012930509956	0.200199182887836	0.201376426645913	0.2025448161714	0.203704501532009	0.204855628644629	0.20599833943555	0.207132771992777	0.208259060710892	0.209377336428915	0.21048772656157	0.211590355224344	0.212685343352693	0.21377280881573	0.214852866524702	0.215925628536554	0.216991204152839	0.218049700014243	0.219101220190945	0.220145866269054	0.221183737433308	0.222214930546256	0.223239540224083	0.224257658909266	0.225269376940221	0.226274782618074	0.227273962270736	0.228267000314377	0.229253979312452	0.230234980032391	0.231210081500059	0.232179361052107	0.233142894386294	0.234100755609897	0.235053017286282	0.235999750479723	0.236941024798564	0.237876908436772	0.238807468213982	0.239732769614078	0.240652876822394	0.241567852761576	0.242477759126188	0.243382656416082	0.244282603968624	0.245177659989796	0.246067881584226	0.24695332478421
16:92695709	0.0224154134471905	0.0327430752959964	0.040781407572754	0.0475974180012843	0.0536161497490957	0.059059785385912	0.0640622665050553	0.0687119202031601	0.0730707282212926	0.0771842210641582	0.0810870410334107	0.0848062913032025	0.0883636629035381	0.0917768450182314	0.0950604938606002	0.0982269183993466	0.101286578136989	0.104248452432266	0.107120319778427	0.109908972552749	0.112620384612738	0.115259843834271	0.117832058177717	0.120341241484816	0.122791183558829	0.125185307917487	0.127526719775523	0.129818246208599	0.132062470005027	0.134261758379719	0.136418287474572	0.138534063378926	0.140610940257141	0.142650636056594	0.144654746180376	0.146624755438743	0.148562048537564	0.150467919317377	0.152343578920671	0.154190163035906	0.15600873834298	0.157800308265421	0.159565818118528	0.161306159729382	0.163022175593634	0.164714662624723	0.166384375543431	0.168032029949154	0.16965830510877	0.171263846494251	0.172849268096222	0.174415154537225	0.175962063005524	0.17749052502778	0.179001048096738	0.180494117168187	0.181970196039836	0.183429728623314	0.184873140119264	0.186300838104428	0.187713213538668	0.189110641699012	0.190493483047114	0.191862084035851	0.193216777860193	0.194557885156999	0.195885714657935	0.197200563799285	0.198502719292115	0.199792457655876	0.201070045718294	0.202335741084113	0.203589792575029	0.204832440642969	0.20606391775865	0.20728444877721	0.208494251282553	0.209693535911898	0.210882506661904	0.212061361177652	0.213230291025623	0.214389481951763	0.215539114125607	0.216679362371383	0.217810396386924	0.218932380951185	0.220045476121058	0.221149837418176	0.222245616006307	0.22333295885992	0.224412008924454	0.225482905268773	0.22654578323029	0.227600774553168	0.228648007520004	0.229687607077372	0.230719694955564	0.231744389782864	0.23276180719465	0.233772059937604	0.23477525796931	0.235771508553472	0.236760916350993	0.237743583507137	0.238719609734962	0.239689092395242	0.240652126573033	0.241608805151069	0.242559218880142	0.243503456446616	0.244441604537216	0.245373747901232	0.246299969410249	0.247220350115536	0.248134969303203	0.249043904547221	0.24994723176042	0.250845025243547	0.251737357732478	0.252624300443669	0.253505923117929	0.254382294062578	0.255253480192075	0.256119547067179	0.256980558932705	0.257836578753938	0.258687668251765	0.259533887936576	0.260375297140987
